make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,62.0,5.0,970.0,87904.0,Manual,5.0,Front,3.8,90.0,11499.0
Fiat 500C,51.0,4.0,905.0,38371.0,Manual,5.0,Front,5.1,99.0,12290.0
Fiat 500,51.0,0.0,980.0,0.0,Automatic,1.0,Front,2.359,0.0,27000.0
Fiat 500C,51.0,4.0,905.0,53510.0,Automatic,5.0,Front,5.4,99.0,15850.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,63.0,4.0,970.0,61033.0,Automatic,5.0,Front,3.8,99.0,15409.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,4.0,905.0,59910.0,Manual,5.0,Front,5.1,99.0,15500.0
Fiat 500C,63.0,4.0,970.0,61033.0,Automatic,5.0,Front,3.8,99.0,15409.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,8.0,905.0,49133.0,Manual,5.0,Front,5.1,99.0,12150.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,63.0,4.0,970.0,61033.0,Automatic,5.0,Front,3.8,99.0,15409.0
Fiat 500C,51.0,4.0,905.0,15000.0,Automatic,5.0,Front,5.4,99.0,15200.0
Fiat 500C,63.0,4.0,970.0,61033.0,Automatic,5.0,Front,3.8,99.0,15409.0
Fiat 500C,51.0,4.0,905.0,30700.0,Manual,5.0,Front,5.0,99.0,12990.0
Fiat 500,51.0,3.0,905.0,22642.0,Manual,5.0,Front,5.0,115.0,14000.0
Fiat 500C,51.0,5.0,905.0,46894.0,Manual,5.0,Front,5.1,99.0,11299.0
Fiat 500,51.0,2.0,865.0,18505.0,Manual,5.0,Front,5.1,119.0,15490.0
Fiat 500,51.0,2.0,865.0,20000.0,Manual,5.0,Front,5.1,119.0,13900.0
Fiat 500,51.0,4.0,960.0,39800.0,Manual,5.0,Front,4.8,108.0,13900.0
Fiat 500,51.0,3.0,865.0,8000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,25000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,15000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,25000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,2.0,865.0,14000.0,Manual,5.0,Front,5.1,119.0,12900.0
Fiat 500,51.0,4.0,865.0,17000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,23000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,24000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,12000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,25000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,20000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,2.0,865.0,24000.0,Manual,5.0,Front,5.1,119.0,12900.0
Fiat 500,51.0,3.0,865.0,9000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,25000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,30000.0,Manual,5.0,Front,5.1,119.0,11900.0
Fiat 500,51.0,4.0,865.0,28000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,15000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,11000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,28000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,38000.0,Manual,5.0,Front,5.1,119.0,11900.0
Fiat 500,51.0,4.0,865.0,23000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,32000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,28000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,2.0,865.0,16000.0,Manual,5.0,Front,5.1,119.0,10900.0
Fiat 500,51.0,4.0,865.0,24000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,4.0,865.0,24000.0,Manual,5.0,Front,5.1,119.0,9800.0
Fiat 500,87.0,0.0,1365.0,1200.0,Automatic,1.0,Front,5.1,119.0,33333.0
Fiat 500,51.0,9.0,905.0,121145.0,Manual,5.0,Front,4.0,92.0,7490.0
Fiat 500,118.0,5.0,865.0,73000.0,Manual,5.0,Front,6.0,139.0,17490.0
Fiat 500,71.0,9.0,865.0,120000.0,Manual,5.0,Front,4.2,110.0,6900.0
Fiat Tipo,88.0,2.0,1395.0,23000.0,Manual,6.0,Front,4.6,117.0,16800.0
Fiat 500,107.0,3.0,865.0,59390.0,Manual,5.0,Front,6.7,154.0,17599.0
Fiat 500,74.0,13.0,930.0,53000.0,Manual,6.0,Front,6.3,149.0,8500.0
Fiat Tipo,88.0,5.0,1395.0,90000.0,Manual,6.0,Front,4.6,117.0,15300.0
Fiat Panda,44.0,12.0,980.0,34950.0,Automatic,5.0,4WD,6.6,156.0,7350.0
Fiat 500,77.0,6.0,940.0,124000.0,Manual,5.0,Front,4.2,99.0,8999.0
Fiat 500,52.0,1.0,980.0,2816.0,Manual,5.0,Front,5.3,119.0,16990.0
Fiat 500,87.0,0.0,865.0,10.0,Automatic,1.0,Front,2.359,0.0,37500.0
Fiat 500C,51.0,5.0,980.0,72000.0,Manual,5.0,Front,4.9,115.0,9970.0
Fiat 500,70.0,0.0,865.0,2400.0,Automatic,1.0,Front,2.359,0.0,25700.0
Fiat 500,51.0,0.0,865.0,5.0,Manual,6.0,Front,5.1,119.0,17979.0
Fiat 500,51.0,4.0,865.0,30000.0,Manual,5.0,Front,5.1,119.0,9900.0
Fiat 500,51.0,3.0,865.0,50000.0,Manual,5.0,Front,4.8,119.0,12500.0
Fiat 500,52.0,1.0,1136.0,5.0,Manual,6.0,Front,4.1,106.0,16790.0
Fiat 500,51.0,14.0,865.0,212000.0,Manual,5.0,Front,5.1,119.0,6400.0
Fiat 500,63.0,11.0,900.0,142000.0,Manual,5.0,Front,4.0,92.0,6999.0
Fiat 500,55.0,14.0,980.0,160000.0,Manual,5.0,Front,4.2,110.0,5500.0
Fiat 500,51.0,3.0,865.0,15000.0,Manual,5.0,Front,5.1,119.0,11900.0
Fiat 500,52.0,1.0,1005.0,10553.0,Manual,5.0,Front,5.3,119.0,16980.0
Fiat 500,51.0,2.0,865.0,7000.0,Manual,5.0,Front,5.1,119.0,11900.0
Fiat 500,52.0,2.0,1055.0,13144.0,Manual,5.0,Front,5.3,119.0,14990.0
Fiat 500,52.0,2.0,1055.0,9407.0,Manual,5.0,Front,5.3,119.0,14990.0
Fiat 500,51.0,2.0,865.0,2000.0,Manual,5.0,Front,5.1,119.0,12900.0
Fiat 500,87.0,1.0,1365.0,16.0,Automatic,1.0,Front,2.359,0.0,30800.0
Fiat 500X,110.0,1.0,1320.0,5.0,Automatic,6.0,Front,5.7,130.0,19980.0
Fiat 500X,88.0,5.0,1320.0,90000.0,Manual,6.0,Front,4.1,109.0,13950.0
Fiat 500X,110.0,1.0,1320.0,10.0,Automatic,6.0,Front,5.8,137.0,26990.0
Fiat 500X,110.0,0.0,1320.0,1.0,Automatic,6.0,Front,5.6,138.0,24490.0
Fiat 500X,100.0,6.0,1320.0,54000.0,Automatic,6.0,Front,5.7,133.0,17300.0
Fiat 500X,88.0,1.0,1320.0,35000.0,Manual,6.0,4WD,5.7,130.0,19990.0
Fiat 500X,97.0,0.0,1320.0,1.0,Automatic,6.0,Front,5.9,138.0,29399.0
Fiat 500X,104.0,5.0,1295.0,75951.0,Manual,6.0,Front,6.0,139.0,14600.0
Fiat 500X,110.0,2.0,1295.0,22476.0,Automatic,6.0,Front,6.7,153.0,21800.0
Fiat 500X,88.0,3.0,1320.0,23994.0,Manual,6.0,Front,5.9,138.0,15390.0
Fiat 500X,103.0,5.0,1320.0,47000.0,Manual,6.0,Front,5.9,0.0,15465.0
Fiat 500X,88.0,2.0,1320.0,15000.0,Manual,6.0,Front,5.8,138.0,17900.0
Fiat 500X,100.0,7.0,1320.0,90000.0,Automatic,6.0,Front,6.0,139.0,14990.0
Fiat 500X,82.0,2.0,1320.0,10000.0,Manual,6.0,Front,5.7,132.0,20700.0
Fiat 500X,70.0,3.0,1320.0,42603.0,Manual,6.0,Front,4.1,109.0,15400.0
Fiat 500X,81.0,3.0,1350.0,54836.0,Manual,5.0,Front,6.0,142.0,15870.0
Fiat 500X,125.0,7.0,1505.0,47847.0,Automatic,6.0,4WD,6.7,159.0,16990.0
Fiat 500X,81.0,3.0,1395.0,29000.0,Manual,5.0,Front,6.8,156.0,15350.0
Fiat 500X,110.0,1.0,1320.0,5.0,Automatic,6.0,Front,5.7,130.0,22835.0
Fiat 500X,81.0,4.0,1395.0,20350.0,Manual,5.0,Front,6.8,156.0,16990.0
Fiat 500X,110.0,1.0,1320.0,5.0,Automatic,6.0,Front,5.7,130.0,23350.0
Fiat 500X,88.0,1.0,1395.0,17595.0,Manual,6.0,Front,6.0,137.0,20960.0
Fiat 500X,88.0,4.0,1320.0,57838.0,Manual,6.0,Front,5.9,138.0,14663.0
Fiat 500X,88.0,2.0,1395.0,45333.0,Manual,6.0,Front,6.0,137.0,18490.0
Fiat 500X,103.0,4.0,1395.0,33987.0,Automatic,7.0,Front,5.7,133.0,18890.0
Fiat 500X,88.0,6.0,1320.0,115745.0,Manual,6.0,Front,4.1,109.0,13950.0
Fiat 500X,81.0,4.0,1350.0,27949.0,Manual,5.0,Front,6.4,147.0,14980.0
Fiat 500X,103.0,4.0,1320.0,11877.0,Manual,6.0,Front,5.9,0.0,17900.0
Fiat 500X,88.0,6.0,1320.0,115745.0,Manual,6.0,Front,4.1,109.0,13950.0
Fiat 500X,81.0,5.0,1320.0,34159.0,Manual,5.0,Front,6.4,138.0,14990.0
Fiat 500X,100.0,4.0,1320.0,65000.0,Manual,6.0,Front,6.0,139.0,14990.0
Fiat 500X,110.0,0.0,1395.0,99.0,Automatic,6.0,Front,5.9,135.0,34990.0
Fiat 500X,81.0,4.0,1275.0,87079.0,Manual,5.0,Front,6.4,147.0,12250.0
Fiat 500X,103.0,4.0,1395.0,45298.0,Automatic,6.0,Front,5.7,152.0,18960.0
Fiat 500X,70.0,3.0,1320.0,110962.0,Manual,6.0,Front,4.2,109.0,13290.0
Fiat 500X,88.0,3.0,1320.0,28016.0,Manual,6.0,Front,4.7,109.0,18400.0
Fiat 500X,81.0,5.0,1320.0,34159.0,Manual,5.0,Front,6.4,138.0,14990.0
Fiat 500X,81.0,6.0,1275.0,45700.0,Manual,5.0,Front,6.4,151.0,14949.0
Fiat 500X,70.0,3.0,1320.0,13193.0,Manual,6.0,Front,4.2,109.0,15290.0
Fiat 500X,81.0,5.0,1320.0,34159.0,Manual,5.0,Front,6.4,138.0,14990.0
Fiat 500X,88.0,6.0,1320.0,115745.0,Manual,6.0,Front,4.1,109.0,13950.0
Fiat 500X,81.0,6.0,1320.0,97100.0,Manual,5.0,Front,6.4,138.0,13990.0
Fiat 500X,85.0,6.0,1320.0,121000.0,Manual,6.0,Front,4.1,109.0,13990.0
Fiat 500X,103.0,4.0,1430.0,39422.0,Manual,6.0,4WD,4.9,109.0,19900.0
Fiat 500X,70.0,3.0,1320.0,46000.0,Manual,5.0,Front,4.2,109.0,15490.0
Fiat 500X,125.0,5.0,1505.0,77700.0,Automatic,6.0,4WD,6.7,157.0,16888.0
Fiat 500X,70.0,3.0,1320.0,106287.0,Manual,6.0,Front,4.2,109.0,13590.0
Fiat 500X,70.0,2.0,1320.0,12900.0,Manual,5.0,Front,4.0,109.0,15950.0
Fiat 500X,90.0,6.0,1320.0,101803.0,Manual,6.0,Front,4.1,113.0,14499.0
Fiat 500X,81.0,6.0,1275.0,116764.0,Manual,5.0,Front,6.4,128.0,11998.0
Fiat 500X,110.0,3.0,1320.0,37000.0,Automatic,6.0,4WD,6.2,109.0,19900.0
Fiat 500X,88.0,0.0,1395.0,1.0,Manual,6.0,Front,5.4,130.0,21990.0
Fiat 500X,88.0,2.0,1395.0,12588.0,Manual,6.0,Front,5.5,156.0,19190.0
Fiat 500X,88.0,5.0,1395.0,39822.0,Manual,6.0,Front,4.1,109.0,18900.0
Fiat 500X,70.0,6.0,1395.0,76000.0,Manual,5.0,Front,4.1,107.0,15300.0
Fiat 500X,88.0,4.0,1320.0,77958.0,Manual,6.0,Front,4.1,109.0,17500.0
Fiat 500X,81.0,5.0,1275.0,65000.0,Manual,5.0,Front,6.4,147.0,13499.0
Fiat 500X,88.0,4.0,1320.0,60588.0,Manual,6.0,Front,8.9,145.0,17490.0
Fiat 500X,96.0,1.0,1395.0,10038.0,Manual,6.0,Front,4.3,115.0,25000.0
Fiat 500X,96.0,1.0,1395.0,100.0,Manual,6.0,Front,4.3,115.0,25990.0
Fiat 500X,88.0,4.0,1395.0,119000.0,Manual,6.0,Front,4.1,109.0,16500.0
Fiat 500X,88.0,2.0,1320.0,11864.0,Manual,6.0,Front,6.7,138.0,18790.0
Fiat 500X,90.0,2.0,1320.0,44431.0,Manual,6.0,Front,4.1,144.0,20999.0
Fiat 500X,110.0,0.0,1320.0,1800.0,Automatic,6.0,Front,6.1,140.0,25750.0
Fiat 500X,88.0,1.0,1320.0,62002.0,Manual,6.0,Front,6.6,138.0,17400.0
Fiat 500X,88.0,3.0,1320.0,43000.0,Manual,6.0,Front,4.7,124.0,19900.0
Fiat 500X,90.0,3.0,1320.0,36131.0,Manual,6.0,Front,4.1,122.0,20999.0
Fiat 500X,85.0,5.0,1320.0,48000.0,Manual,6.0,Front,4.1,109.0,16490.0
Fiat 500X,96.0,0.0,1340.0,1.0,Manual,6.0,Front,4.3,115.0,25990.0
Fiat 500X,88.0,1.0,1320.0,5.0,Manual,6.0,Front,5.8,132.0,26488.0
Fiat 500,103.0,5.0,1395.0,85600.0,Manual,6.0,Front,6.0,139.0,12500.0
Fiat Panda,70.0,6.0,1075.0,113875.0,Manual,5.0,4WD,4.5,119.0,14500.0
Fiat 500X,88.0,3.0,1320.0,48683.0,Automatic,6.0,Front,5.9,138.0,20990.0
Fiat 500X,110.0,0.0,1320.0,19.0,Automatic,6.0,Front,5.7,138.0,28499.0
Fiat 500X,90.0,4.0,1320.0,91400.0,Manual,6.0,Front,4.1,113.0,16999.0
Fiat 500X,103.0,6.0,1295.0,132062.0,Manual,6.0,Front,6.0,139.0,12990.0
Fiat 500X,110.0,2.0,1320.0,9601.0,Automatic,6.0,Front,5.9,0.0,23499.0
Fiat 500X,103.0,5.0,1320.0,18065.0,Automatic,6.0,Front,5.7,133.0,16599.0
Fiat 500X,96.0,0.0,1380.0,3043.419177194688,Automatic,7.0,Front,5.9,138.0,41570.0
Fiat 500X,88.0,3.0,1320.0,38094.0,Manual,6.0,Front,5.4,130.0,20400.0
Fiat 500X,96.0,0.0,1320.0,1.0,Manual,6.0,Front,4.1,109.0,28900.0
Fiat 500X,125.0,4.0,1320.0,50024.0,Automatic,6.0,4WD,6.7,157.0,19500.0
Fiat 500X,88.0,0.0,1320.0,10.0,Manual,6.0,Front,5.8,132.0,29999.0
Fiat 500X,96.0,1.0,1320.0,41251.0,Manual,6.0,Front,4.7,118.0,22780.0
Fiat 500X,103.0,5.0,1320.0,18065.0,Automatic,6.0,Front,5.7,133.0,16599.0
Fiat 500X,88.0,4.0,1320.0,75490.0,Manual,6.0,Front,4.3,115.0,16000.0
Fiat 500X,81.0,8.0,1350.0,56031.0,Manual,5.0,Front,6.4,152.0,15930.0
Fiat 500X,96.0,0.0,1340.0,10.0,Manual,6.0,Front,4.3,115.0,24450.0
Fiat 500X,110.0,3.0,1320.0,14841.0,Automatic,6.0,Front,6.1,140.0,20990.0
Fiat 500X,70.0,6.0,1395.0,118200.0,Manual,5.0,Front,4.1,107.0,14500.0
Fiat 500X,85.0,7.0,1320.0,130000.0,Manual,6.0,Front,4.7,124.0,13970.0
Fiat 500X,103.0,5.0,1320.0,18065.0,Automatic,6.0,Front,5.7,133.0,16599.0
Fiat 500X,88.0,5.0,1395.0,62400.0,Manual,6.0,Front,4.1,109.0,17250.0
Fiat 500X,88.0,0.0,1395.0,10.0,Manual,6.0,Front,5.9,138.0,25750.0
Fiat 500X,88.0,0.0,1320.0,20.0,Manual,6.0,Front,5.8,133.0,23900.0
Fiat 500X,85.0,2.0,1320.0,6127.0,Manual,6.0,Front,5.4,122.0,20850.0
Fiat 500X,88.0,3.0,1320.0,51010.0,Manual,6.0,Front,4.3,115.0,19300.0
Fiat 500X,110.0,0.0,1320.0,15.0,Automatic,6.0,Front,5.7,138.0,29999.0
Fiat 500X,112.0,2.0,1320.0,17040.0,Manual,6.0,Front,5.9,139.0,21999.0
Fiat 500X,104.0,6.0,1295.0,65556.0,Manual,6.0,Front,6.0,139.0,14650.0
Fiat 500X,88.0,3.0,1320.0,36477.0,Manual,6.0,Front,5.9,133.0,18490.0
Fiat 500X,98.0,1.0,1320.0,53632.0,Manual,6.0,Front,4.1,133.0,19999.0
Fiat 500X,110.0,0.0,1320.0,10.0,Automatic,6.0,Front,5.9,161.0,24795.0
Fiat 500X,88.0,3.0,1395.0,30000.0,Manual,6.0,Front,5.8,133.0,17990.0
Fiat 500X,88.0,2.0,1320.0,21895.0,Automatic,6.0,Front,4.1,109.0,24498.0
Fiat 500X,110.0,0.0,1320.0,15.0,Automatic,6.0,Front,5.7,138.0,29899.0
Fiat 500X,110.0,0.0,1320.0,10.0,Automatic,6.0,Front,5.7,138.0,31899.0
Fiat 500X,88.0,4.0,1395.0,9950.0,Manual,6.0,Front,5.8,133.0,18990.0
Fiat 500,110.0,2.0,1395.0,7081.0,Automatic,6.0,Front,6.3,144.0,23970.0
Fiat 500X,88.0,0.0,1395.0,20.0,Manual,6.0,Front,5.4,130.0,25000.0
Fiat 500X,110.0,0.0,1320.0,15.0,Automatic,6.0,Front,5.7,138.0,29899.0
Fiat 500X,88.0,3.0,1320.0,24440.0,Manual,6.0,Front,5.9,138.0,16999.0
Fiat 500X,88.0,3.0,1395.0,85000.0,Automatic,6.0,Front,4.7,122.0,20490.0
Fiat 500X,88.0,1.0,1395.0,13800.0,Manual,6.0,Front,5.4,130.0,24500.0
Fiat 500X,88.0,1.0,1320.0,10.0,Automatic,6.0,Front,5.9,138.0,24490.0
Fiat 500X,88.0,1.0,1320.0,11200.0,Manual,6.0,Front,6.5,147.0,21990.0
Fiat 500,110.0,0.0,1450.0,11400.0,Automatic,6.0,Front,6.1,140.0,29985.0
Fiat 500X,88.0,6.0,1395.0,41000.0,Manual,6.0,Front,4.1,109.0,17900.0
Fiat 500X,70.0,6.0,1395.0,85134.0,Manual,5.0,Front,4.1,107.0,14500.0
Fiat 500X,81.0,5.0,1350.0,63000.0,Manual,5.0,Front,6.4,147.0,14990.0
Fiat 500X,70.0,7.0,1395.0,93000.0,Manual,6.0,Front,4.1,109.0,13300.0
Fiat 500X,88.0,3.0,1395.0,42000.0,Automatic,6.0,Front,4.3,113.0,21000.0
Fiat 500X,103.0,5.0,1320.0,18065.0,Automatic,6.0,Front,5.7,133.0,16599.0
Fiat 500X,88.0,2.0,1395.0,7827.0,Manual,6.0,Front,5.4,130.0,24400.0
Fiat 500X,88.0,5.0,1395.0,95000.0,Manual,6.0,Front,5.0,157.0,16900.0
Fiat 500X,103.0,5.0,1320.0,18065.0,Automatic,6.0,Front,5.7,133.0,16599.0
Fiat 500X,103.0,7.0,1295.0,61395.0,Manual,6.0,Front,6.0,139.0,13950.0
Fiat 500X,88.0,4.0,1395.0,52000.0,Automatic,6.0,Front,4.7,122.0,19900.0
Fiat 500X,88.0,3.0,1395.0,24127.0,Manual,6.0,Front,5.4,130.0,17700.0
Fiat 500X,103.0,5.0,1570.0,57000.0,Manual,6.0,4WD,4.9,130.0,18800.0
Fiat 500X,88.0,1.0,1320.0,1.0,Manual,6.0,Front,5.4,130.0,23500.0
Fiat 500X,70.0,6.0,1320.0,110984.0,Manual,6.0,Front,4.1,107.0,12290.0
Fiat 500X,88.0,4.0,1395.0,65886.0,Manual,6.0,Front,4.3,113.0,18500.0
Fiat Panda,51.0,14.0,1075.0,90000.0,Manual,5.0,4WD,4.6,122.0,9750.0
Fiat 500X,103.0,6.0,1320.0,56734.0,Manual,6.0,Front,6.0,139.0,16950.0
Fiat 500X,88.0,7.0,1395.0,120000.0,Manual,6.0,Front,4.1,109.0,13500.0
Fiat 500X,110.0,1.0,1320.0,3364.0,Automatic,6.0,Front,5.6,128.0,28500.0
Fiat 500X,88.0,3.0,1320.0,23405.0,Manual,6.0,Front,5.8,133.0,17900.0
Fiat 500X,110.0,0.0,1320.0,10.0,Automatic,6.0,Front,5.7,138.0,32679.0
Fiat 500X,70.0,2.0,1320.0,83782.0,Manual,5.0,Front,4.2,111.0,17999.0
Fiat 500X,112.0,3.0,1320.0,23947.0,Manual,6.0,Front,5.9,140.0,20499.0
Fiat 500X,110.0,2.0,1320.0,20226.0,Automatic,6.0,Front,5.9,128.0,21990.0
Fiat 500X,110.0,0.0,1320.0,15.0,Automatic,6.0,Front,5.7,138.0,29899.0
Fiat 500X,81.0,3.0,1320.0,30327.0,Manual,6.0,Front,7.0,154.0,17099.0
Fiat 500X,103.0,5.0,1320.0,18065.0,Automatic,6.0,Front,5.7,133.0,16599.0
Fiat 500X,90.0,3.0,1320.0,40694.0,Manual,6.0,Front,4.1,124.0,18999.0
Fiat Tipo,98.0,1.0,1320.0,21457.0,Manual,6.0,Front,4.6,119.0,21999.0
Fiat 500X,88.0,4.0,1395.0,48000.0,Manual,6.0,Front,5.4,130.0,18900.0
Fiat 500X,88.0,1.0,1395.0,25375.0,Manual,6.0,Front,5.4,130.0,20480.0
Fiat 500X,88.0,5.0,1395.0,114000.0,Manual,6.0,Front,4.1,109.0,16900.0
Fiat 500X,88.0,2.0,1395.0,10464.0,Manual,6.0,Front,5.5,156.0,18790.0
Fiat 500X,103.0,5.0,1320.0,18065.0,Automatic,6.0,Front,5.7,133.0,16599.0
Fiat 500X,70.0,1.0,1320.0,16251.0,Manual,5.0,Front,4.0,106.0,23500.0
Fiat 500X,90.0,1.0,1320.0,21840.0,Manual,6.0,Front,5.9,144.0,19999.0
Fiat 500X,70.0,5.0,1395.0,58180.0,Manual,5.0,Front,4.1,107.0,14970.0
Fiat 500X,88.0,2.0,1320.0,27250.0,Manual,6.0,Front,5.4,130.0,21500.0
Fiat 500X,70.0,4.0,1320.0,45918.0,Manual,5.0,Front,4.1,107.0,17161.0
Fiat 500X,90.0,4.0,1320.0,67152.0,Manual,6.0,Front,4.1,109.0,15999.0
Fiat 500X,81.0,3.0,1275.0,49000.0,Manual,5.0,Front,6.7,154.0,17500.0
Fiat 500X,98.0,1.0,1320.0,100.0,Manual,6.0,Front,4.1,135.0,27999.0
Fiat 500X,81.0,7.0,1350.0,108450.0,Manual,5.0,Front,6.4,147.0,13500.0
Fiat 500X,88.0,3.0,1320.0,38272.0,Manual,6.0,Front,5.8,133.0,19900.0
Fiat 500X,104.0,6.0,1320.0,36268.0,Manual,6.0,Front,5.9,139.0,15499.0
Fiat 500X,90.0,3.0,1320.0,18637.0,Manual,6.0,Front,5.9,133.0,18999.0
Fiat 500X,88.0,2.0,1320.0,12316.0,Automatic,6.0,Front,5.9,138.0,23499.0
Fiat 500X,90.0,2.0,1320.0,24700.0,Manual,6.0,Front,4.1,138.0,19299.0
Fiat 500X,103.0,7.0,1395.0,92344.0,Manual,6.0,Front,6.0,139.0,13600.0
Fiat 500X,70.0,1.0,1320.0,24000.0,Manual,5.0,Front,4.0,106.0,23500.0
Fiat Panda,59.0,6.0,1185.0,80000.0,Manual,5.0,4WD,4.7,125.0,12990.0
Fiat 500X,90.0,4.0,1320.0,50134.0,Manual,6.0,Front,4.1,124.0,16499.0
Fiat 500X,88.0,1.0,1320.0,16200.0,Manual,6.0,Front,5.8,133.0,21500.0
Fiat 500X,70.0,5.0,1320.0,108000.0,Manual,5.0,Front,4.1,107.0,14950.0
Fiat 500X,88.0,3.0,1395.0,40787.0,Manual,6.0,Front,5.4,130.0,18500.0
Fiat 500X,70.0,6.0,1320.0,99930.0,Manual,6.0,Front,4.1,107.0,13699.0
Fiat 500X,70.0,5.0,1395.0,56000.0,Manual,5.0,Front,4.1,107.0,16700.0
Fiat 500X,70.0,4.0,1320.0,84800.0,Manual,5.0,Front,4.1,107.0,16800.0
Fiat 500X,70.0,1.0,1320.0,15251.0,Manual,5.0,Front,4.0,106.0,20950.0
Fiat 500X,70.0,4.0,1320.0,45918.0,Manual,5.0,Front,4.1,107.0,17161.0
Fiat 500X,70.0,1.0,1320.0,41350.0,Manual,5.0,Front,4.0,121.0,19900.0
Fiat Panda,63.0,1.0,1125.0,11500.0,Manual,6.0,4WD,5.7,131.0,20500.0
Fiat 500X,88.0,1.0,1320.0,26416.0,Manual,6.0,Front,5.8,138.0,18295.0
Fiat 500X,70.0,6.0,1320.0,99930.0,Manual,6.0,Front,4.1,107.0,13699.0
Fiat 500X,81.0,5.0,1320.0,40717.0,Manual,5.0,Front,6.0,139.0,13990.0
Fiat 500,110.0,1.0,1320.0,1900.0,Automatic,6.0,Front,6.1,140.0,24990.0
Fiat 500X,88.0,3.0,1395.0,29553.0,Manual,6.0,Front,5.8,133.0,19800.0
Fiat 500X,70.0,6.0,1320.0,99930.0,Manual,6.0,Front,4.1,107.0,13699.0
Fiat 500X,70.0,4.0,1320.0,45918.0,Manual,5.0,Front,4.1,107.0,17161.0
Fiat 500X,70.0,4.0,1320.0,45918.0,Manual,5.0,Front,4.1,107.0,17161.0
Fiat Panda,62.0,1.0,1075.0,19642.0,Manual,5.0,4WD,5.4,123.5,20900.0
Fiat 500X,81.0,3.0,1320.0,30327.0,Manual,6.0,Front,7.0,154.0,17099.0
Fiat 500X,81.0,3.0,1320.0,30327.0,Manual,6.0,Front,7.0,154.0,17099.0
Fiat 500X,70.0,5.0,1395.0,74856.0,Manual,5.0,Front,4.1,107.0,16950.0
Fiat 500X,70.0,4.0,1320.0,45918.0,Manual,5.0,Front,4.1,107.0,17161.0
Fiat 500X,70.0,6.0,1320.0,99930.0,Manual,6.0,Front,4.1,107.0,13699.0
Fiat 500X,103.0,6.0,1395.0,58300.0,Manual,6.0,Front,6.0,139.0,15900.0
Fiat 500X,70.0,5.0,1320.0,99000.0,Manual,5.0,Front,4.1,107.0,17500.0
Fiat 500X,70.0,1.0,1320.0,32995.0,Manual,5.0,Front,4.0,106.0,21800.0
Fiat Tipo,75.0,1.0,1320.0,22920.0,Manual,6.0,Front,4.6,126.0,17999.0
